id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
0q35TOq4hwjKU6NEOWyZLE,Hansel und Gretel (Sung in English): Overture,Humperdinck: Hansel and Gretel,3a6LHFIJZf8jC7F1cl0mXU,"['Engelbert Humperdinck', 'Jennifer Larmore', 'Rebecca Evans', 'Rosalind Plowright', 'Robert Hayward', 'Jane Henschel', 'Sarah Tynan', 'Diana Montague', 'Sarah Coopen', ""New London Children's Choir"", 'Philharmonia Orchestra', 'Sir Charles Mackerras']","['7mBhwof0k7DfGf6AqrbH4A', '0eK6nGl7gP0FKLqGUoDF2B', '4XHP3twEskBEBUj4BZKzNt', '6jaEG3stSEtkdOLg4RsO87', '1ENfmy68po9IbiteNttmGb', '46yCH0gv3CwQiPNTKIooEf', '0p45n4ScY2uucIBrdjJ5BA', '3RQI3hr5BUJmd5q8PgWYF7', '2nhjpvElGmJihhkZh9EGuP', '6NjmXZS0hvrKr02zn34lLb', '09KZU0NsS7jRa5p0SflmGY', '1iyvtzGjtuQa1I5UGpzk6l']",1,1,False,0.095,0.074,0,-22.301,1,0.0396,0.975,0.865,0.096,0.0382,73.495,460240,4.0,2007,2007-06-01
2ld36B7Hd8TBxvTkRoN0K4,Take It With Me,Unarmed and Dazed,3PNlrqidhO1F4USLuvawkv,['Alony'],['5prZD2OU3kaFp8hS7pe1HK'],11,1,False,0.251,0.165,5,-12.036,0,0.049,0.926,0.0,0.214,0.17,186.641,238747,5.0,2006,2006-09-29
5ViyC3D8ax4FgeTCma85p5,I Can't Stand It,Hold On a Little Bit Longer,7nFXtBG02tky0QApedJLxj,['Eugene Hideaway Bridges'],['0vZJjQvIZKzNxKOP5eLzWY'],8,1,False,0.319,0.6709999999999999,4,-9.492,1,0.0662,0.305,3.41e-05,0.313,0.7659999999999999,171.733,184440,3.0,2015,2015-06-08
0v39y7IsIqAMblY1Xylj1J,Once Upon a Time,Actin' Up!,6TcmVpDjFkNSloimYLa7Is,['The Mule Newman Band'],['2nCtOe4xm0EGtNkn35Ji7M'],10,1,False,0.502,0.733,0,-6.7,1,0.0302,0.201,0.3339999999999999,0.129,0.642,132.346,257053,3.0,2005,2005-01-01
6yTbDeuG7XSNPLpV2mLWTb,Reflection,Midnight Soul,2P2i8cOGkEyLsEymPCd160,['Olaf Kübler'],['3TbCLMCOArQE0rXDc7Athi'],6,1,False,0.505,0.19,8,-14.752,1,0.037,0.938,0.308,0.151,0.207,120.545,421667,4.0,1980,1980-01-01
526c7ebkZ4DMskPWo2vRcC,"Carnaval, Op. 9: No. 21. Marche des Davidsbundler contre les Philistins","Rachmaninov, Sergei: Piano Solo Recordings, Vol. 1 - Victor Recordings (1925-1942)",0VbNcSOMtxgjpbYlDMCjKd,['Sergei Rachmaninoff'],['0Kekt6CKSo0m5mivKcoH51'],31,1,False,0.544,0.134,8,-17.987000000000005,1,0.0551,0.996,0.863,0.14,0.429,127.474,183493,4.0,2009,2009-03-31
3dNdBseIMrvGFSVJM5SW01,Firewall,Fashion (MCD),0ojqs9mpEsL5d09SJntTFW,['Dark Distant Spaces'],['2LghmQbUm4tJhteA59HivC'],6,1,False,0.507,0.879,7,-6.557,1,0.0812,0.0021,0.00935,0.0409999999999999,0.638,147.001,310920,4.0,2000,2000
06zwpJMkq4Rgh2YWz0dBfB,Still Got Love For You,Knock Madness,16SMGvTZrwtiJ132g69toP,['Hopsin'],['7EWU4FhUJM1sZQgQKdENeT'],13,1,True,0.726,0.8959999999999999,1,-4.927,1,0.1689999999999999,0.0449,0.0,0.0674,0.635,120.001,254320,4.0,2013,2013-11-26
6SZDw5DCzC8ShsCDfMJLsc,Full of Health (Featuring Starr Fuentes),Divine Intervention,6y6ahIxkbusY7GbNK500NN,"['Steven Halpern', 'Starr Fuentes']","['2J3qGaj5UzHvu0fjlLgb8k', '1pQbZxdikG17WQDetE3CjZ']",9,1,False,0.413,0.0423,9,-18.436,1,0.0538,0.954,0.958,0.213,0.0549,110.757,260293,1.0,1998,1998-01-01
49oX2SU9KTNiccHn5KArMG,Miz Me,Bootlegs & Bay Shit (The Resume),7wYSs1LQATFXBWGrIcCBo5,['RBL Posse'],['6bvzW28MI89yFg4k5NTkR3'],6,1,True,0.735,0.76,5,-5.738,1,0.293,0.0057799999999999,0.0,0.246,0.423,94.52,206573,4.0,2000,2000-09-26
0tnRZIVzPTchRE7H7EinPB,21st Century Chase PT I,21st Century Chase,4fLFJ6K0CteoOV9Gpsx2gb,['Fred Anderson'],['6ZLvZ4YVAEXCkxUMCnF0kZ'],1,1,False,0.3939999999999999,0.758,2,-5.478,0,0.217,0.297,0.0257,0.757,0.556,109.066,2233293,4.0,2009,2009-07-01
5LObOYBdRgAxZOxrpX04Hb,Three Women Blues,Statesboro Blues - When The Sun Goes Down Series,7EKSJCGavez0TJwIiLk1aq,['Blind Willie McTell'],['4vRyd1UZ8Eq98EppbwOBg6'],6,1,False,0.462,0.245,10,-13.066,1,0.0717,0.914,5.51e-05,0.198,0.544,81.675,162920,4.0,2003,2003-09-08
0nF8mF5VCdpV2HAqOWd5Vk,Gutteral - Landis LaPace Remix,Night Bass Remixed Vol. 1,7HudruvaISdJ2DyD85XyKv,"['Jay Robinson', 'Landis LaPace']","['1Jputnig8fuCuihen6n28Z', '2GbRQ0nER844N10wsDENrX']",8,1,False,0.83,0.924,7,-7.3610000000000015,1,0.0526,0.00702,0.914,0.135,0.207,125.002,365200,4.0,2017,2017-07-07
3VQLl3FxCPDaGMnlxtFdel,"Songs for Soprano and Piano, Op. 37: III. Aurelia",Love Lives Beyond the Tomb,3QhDt8t6MtDgZFNZKVTywy,"['Ian Venables', 'Mary Bevan', 'Graham J. Lloyd']","['2qrqkV3tm4Bf4uAQFSe3If', '74yE3rkU9vymTqHIftifnU', '4p2u1xvNXdbYI4QPkpUV0m']",2,1,False,0.2,0.00534,9,-26.844,1,0.0512,0.993,0.0881,0.0632,0.0368,66.107,199387,3.0,2020,2020-04-24
6IT4k1LsNTqZwPPFOB9xJf,Akathesia,Eight Bells,69g4OlTJQFi2ITZRJvkgio,['SubArachnoid Space'],['1peMGPc1HTn0ZI2QOW49a6'],2,1,False,0.105,0.752,2,-4.902,1,0.0488,0.0555,0.845,0.3,0.134,64.53,810827,3.0,2009,2009-09-22
6Iv0IrabRvDfcH3WAtFvGy,fake emotions,fake emotions,285DZYYJpbfxbawqF7MqQh,['p4rkr'],['2QpNu8tDPv9n7oY34J1TtN'],1,1,True,0.5820000000000001,0.63,10,-8.571,1,0.24,0.0104,0.000286,0.331,0.529,81.558,106793,4.0,2019,2019-09-29
6WvTHPxSwWrEm2NkVJpp3B,Rackays,Mafia Lord (Chapter I),3S79x6O0YTitjXSNwsAy6j,['Damedot'],['5OHfcsZ8fneKjS64QqFST0'],4,1,True,0.7509999999999999,0.555,4,-8.734,0,0.401,0.0699,0.0,0.118,0.5870000000000001,76.796,187415,4.0,2020,2020-04-17
6GYk46C9bq1axwQCbN5K8B,Prince Harry,Prince Harry's 12 Inch Cock,3gYmWIkmLVYtuUjqzeA1GL,['Grant Macdonald'],['2QoTOACSu8KOcy3YeyDLtN'],6,2,True,0.185,0.969,9,0.41,0,0.0916,0.000224,0.0,0.381,0.316,179.37400000000005,218500,4.0,2019,2019-04-23
5x58cstweIlqRKtonhNVqC,Life’s Railway To Heaven,With The Travelin’ Blues,1b0N4IjgBVR92yAp05uWk7,"['Mac Martin', 'The Dixie Travelers']","['0X7ycSgMXBlHSnENcXiJrw', '6VkBSTTBjipUTwYGmMkpWU']",20,1,False,0.469,0.315,11,-22.116,1,0.0458,0.0604,0.962,0.263,0.96,110.332,108020,4.0,2015,2015-02-17
3CkRIch1eB0WsdVVVio9d3,Overtime,Stolen Time,5xAwdbZuv1VkHRSwgh7UZ6,['Michael Stanley'],['4qfbdFybzxyD0IWkQel5oC'],12,1,False,0.7090000000000001,0.63,11,-8.226,0,0.023,0.0847,0.000686,0.108,0.633,94.982,309867,4.0,2017,2017-11-17
70bCuAcYbL58UlXK6CmibQ,Culebrita,Vacaneria!,51YWmWgL7p1ororY3KAdst,"['Fulanito', 'Tru-Ko', 'Magic Juan and Truko', 'Kevin Caballo', 'Tonny Tun Tun', 'La Banda Gorda', 'Roberto Ruena (sample)', 'Ismael Rivera (sample)', 'Lionny Parra', 'King De La Rosa']","['0hD97064k3LBUrRvfT42SE', '4Brg7YNXmgsCJLPRolYyX4', '0znXzjui7tm57C5TlL2QNP', '5C4R4DYVDz4MxJgHEfl0NC', '4a0UP5sUQGKcn2QJnqMT0t', '6biY6yyLVZzisjmFLx0AP1', '4dUoYcEx9mGB09wKfd0Fqb', '4pW7X8bBS3v6xd62TiTxWC', '2lav9kBY75dpqLlv6ueGqW', '50UJipUmTewz7Pg1IToNSw']",14,1,False,0.7170000000000001,0.8740000000000001,1,-3.766,1,0.0922,0.1159999999999999,0.0,0.12,0.405,90.971,219733,4.0,2007,2007-04-17
1GKpYTXL8IJnSPlES1fb8Q,Dead Man Walking,Malevolent Rapture / Sons of the Jackal,6f5Ihe3tpFOcZvKJFCbNUu,['Legion Of The Damned'],['3tS2n2PiBzG8Mr8nCfLIJy'],11,1,True,0.213,0.996,4,-6.54,1,0.241,0.00265,0.552,0.0369,0.135,171.28400000000005,206533,4.0,2019,2019-02-08
3bZSmccV5Zy1fSUl1xb69j,Willamette Mountain,From the Top of Willamette Mountain,3CUZa51GtWom4eKExObz1t,['Joshua James'],['0YLUOdFiedWIWBttlDAQeO'],6,1,False,0.405,0.297,1,-9.081,1,0.0372,0.8859999999999999,0.000563,0.183,0.4639999999999999,59.621,208680,4.0,2012,2012-11-06
2WEV56PbqiTywV0zNz2Toz,Blue Skies,NoStudioN 3,48Sn07Y9EDJQZV7YPnC3HO,"['Geechi Gotti', 'Poppa Chop']","['6ejeZrClcoftzcVSR18OqI', '0SAt3OjGYYDEHPvQKGtYIV']",14,1,True,0.6759999999999999,0.6759999999999999,10,-5.872000000000001,0,0.26,0.025,0.0,0.0944,0.484,81.92,237333,4.0,2018,2018-09-07
6eFnvtP9KTCeRG2ksRKo7r,I Won't Beg You,East Road,2Rz7cPiNi7TfF1Qh0XqRe2,['East Road'],['2EEHUsa5Ts9kNOCjTqZLOx'],6,1,False,0.573,0.3670000000000001,8,-11.981,1,0.0632,0.186,0.0018,0.163,0.6509999999999999,133.097,211067,4.0,2012,2012-10-18
241NY8EtWLwJYBP0jawKuy,Been Here Before,Twilight In The Opal Atrium,4j047BI2H1M0yLCiwWqryh,['Yuminale'],['461efe5iFtl0AhBVZMGnh9'],2,1,False,0.605,0.3229999999999999,7,-18.368,0,0.0381,0.618,0.924,0.104,0.41,90.055,206840,4.0,2005,2005-12-23
4lb1sSzhHCc1seGlcHhUpr,Outside Oslo - Vista Mix,Static Waves 4,7cdOt4aOpFOHMUix7WeFFR,['Jeff Runnings'],['7kcsMXKkLJfiKB7R0cKRWS'],6,2,False,0.499,0.477,11,-17.496,0,0.0518,0.0969,0.0542,0.0632,0.192,118.981,424120,4.0,2015,2015-11-27
7Knp4UaB7Vx6qyGjMMNdTz,Job in the Mob,The Usual Suspects,33Bnb5ATJbGW740V6QeCGz,"['Ampichino', 'Malvo', 'P3']","['04HECiWVE4ogBNdOvJuyps', '1AqdfGXnzfmMSMK6ikqbSk', '4sfpwybxbvBBio0eOkESLG']",10,1,True,0.599,0.89,8,-6.601,0,0.298,0.0147,0.0,0.0331,0.8,79.487,253272,4.0,2017,2017-08-25
0qMEu47lxuCfEDbgbgpqUB,One Hot Genie,Limeade Grin,6eK1xzNgbINCUminWpWNVq,['Disasterpeace'],['7rSMEcqv4Ez0OLgJKDjrvq'],11,1,False,0.628,0.6409999999999999,5,-9.414,0,0.0322,0.00949,0.848,0.89,0.627,139.987,111452,4.0,2007,2007
6zZQQxhxAjj1wgjfyMGAze,Long Views,Le Centre,5zHarvyNEGU6LkoyBbiKPB,"['Halloween, Alaska']",['38dYp7xnBkywvjqCEYoTSM'],5,1,False,0.5379999999999999,0.472,10,-6.61,1,0.0296,0.256,0.0712,0.276,0.241,124.052,280973,4.0,2018,2018-12-14
1UVVPtvtUXeVzbNKjlcVht,DARLING,WHITE NIGHT,6eFAxaoZhy1KBYuYHCfnDg,['TAEYANG'],['6udveWUgX4vu75FF0DTrXV'],3,1,False,0.518,0.4039999999999999,4,-5.593999999999999,0,0.0355,0.465,0.0,0.171,0.4270000000000001,70.387,210190,4.0,2017,2017-08-16
0RjjT4UBPtUhQ6C8rfcoQQ,Theatre,Voices Bloom,6llrFan1q8MsbOFkwytoCC,['James Place'],['4ucQcS9XHIFMPzxk0APU0p'],5,1,False,0.336,0.695,10,-12.375,1,0.0813,0.284,0.8079999999999999,0.1119999999999999,0.103,111.929,370619,4.0,2017,2017-06-02
3xfoP9A6kYZ6sLp4LzjW1y,All My Life,Tapes #1-3,1xOyUrDmQjLkYtWWv0iLf0,['Hoops'],['12qS7lypMdpvASeNnFXtmN'],2,3,False,0.5529999999999999,0.7040000000000001,1,-8.432,1,0.0293,0.000231,0.0036299999999999,0.133,0.914,147.28799999999995,163571,4.0,2017,2017-11-10
7ByeHtrZ2nORZZytg9cfT5,Please Be Good to Me,The Baroness,6zxo5IIUdqwwZLSb51xNRi,['Sarah Slean'],['5Iajdo2RauARzonA7d4XtW'],8,1,False,0.515,0.153,7,-13.945,1,0.0275,0.902,0.00014,0.111,0.0643,75.949,244360,4.0,2008,2008-03-11
2xeLRGvrGmbrR6FxizQf5L,Kaaruwana,Medicine Box,1ehv4lmPqUzQnl2iswO9Fh,['Robert Rich'],['3ux92I3CgfnhgLyYNsXIwZ'],2,1,False,0.221,0.391,4,-15.699000000000002,1,0.0508,0.6779999999999999,0.972,0.1,0.1009999999999999,158.704,378947,4.0,2011,2011-11-01
3Zij5Yi2b1oigdkBTwRa9f,The Tequila Song,The Tequila Song,7AtHkt6391vi2bdNj5D5eM,['Helix'],['7JF6mRd5N8LzsKugg4rcSG'],1,1,False,0.725,0.732,9,-5.593,1,0.0966,0.00158,2.11e-05,0.105,0.878,130.08700000000002,230843,4.0,2017,2017-10-12
30znM97ZQEG1pCqA5nlyyF,Two Bits,"Bang on a Can Live, Vol. 1",4OjYAOs3nFrkTRcldqh9lm,"['Allison Cameron', 'Robert Black', 'Michiko Oshima', 'Anna Cholakian', 'John Ferrari', 'Rob McEwan', 'Laura Goldberg', 'Danny Tunick', 'Karen Phenpimon', 'Muneko Otani', 'Daniel Kennedy']","['69CBz0yl0Cs4ftaL5qKqjP', '2sW7pQ8yeSgmU0zZ2KfApZ', '0czrHy948KmqqsDOnCsRya', '0jRtanWWRJawokC8gcW1J6', '4yyCCk9goeHf1ynH8wk19m', '5HEJRyEFAgt8XT0YpWT9ke', '3dlcI1ksXUIy9ZDVZ9Zg8Z', '3dr72CKDDGmHAWsJM3owOv', '7i5FKalc8aKLwrdq7x9h4Y', '3jbncMiHqHGjv8FBivbOJu', '5uZuBLXjkrpGNNooxgRtNw']",7,1,False,0.426,0.0163,0,-31.657,1,0.0373,0.141,0.486,0.064,0.0369,84.01799999999999,811067,4.0,2007,2007-01-01
0aU4o0ueKm0En6e05jbZGf,Spaced Out,Incendio,3mgk0zRhmS7b9QCIx9KCGT,['6L6'],['2reLZpm2nE06OYcRwkx9Bb'],5,1,False,0.283,0.8540000000000001,4,-9.321,1,0.0349,2.6e-05,0.8490000000000001,0.5770000000000001,0.319,96.054,187627,4.0,1997,1997
2IgEZIHGcdd7FRAm2ZyBgm,Sugarbush Vs. The Swinging Snares,Second Pirate Session,43YOHMsrn5Kn72YukWf4Q2,['Nurse With Wound'],['7BqVdvWeMLlWkZAOGRPe0I'],1,1,False,0.728,0.262,6,-13.653,0,0.3389999999999999,0.00145,0.882,0.0906,0.382,176.018,343720,4.0,1998,1998
74Y6ogcdHFHmwrz4ThpUCf,"Kaum ist der Heiland auf der Erden, TWV 1:991: Aria: Herr, die gantze Welt ist dein",Lobt Gott ihr Christen allzugleich: Baroque Bass Cantatas,7yC8ZZq6h8gcNmlaSWGLpH,"['Georg Philipp Telemann', 'Klaus Mertens', 'Accademia Daniel', 'Shalev Ad-El']","['2fg5h5pzleqI4RjFopWroj', '6uhxLhuh3jcNhKhM6pUo2V', '50qElLww6bvza1B8SF3vQj', '0kz8oc1OwQ0BY7nFRwWOcv']",24,1,False,0.385,0.129,6,-18.513,1,0.0522,0.917,5.13e-06,0.157,0.639,81.443,162667,3.0,2010,2010-05-21
4cGf0zO1xVt8QNKTUihaxj,"Sinfonische Kanzone in C Minor, Op. 85, No. 2: III. Passacaglia: Ruhig, doch ohne zu schleppen","Karg-Elert: Organ Works, Vols. 5 and 6",14Evm0qVIGVRtIeY16Vw5F,"['Sigfrid Karg-Elert', 'Wolfgang Stockmeier']","['6jt9Wxmmy069B0zJ0XUhXP', '35uUEtjZu3dwClCEOnDxQF']",5,1,False,0.0951,0.0329,0,-19.534,0,0.0434,0.722,0.954,0.113,0.0323,89.15,430560,4.0,1994,1994-01-01
100LoVfJJ8edigxlCILwXH,Robin (The Hooded Man) - Remastered,The Essential Clannad,1N30csKwA6qsezPgIGIzB8,['Clannad'],['0BkAYxgwF9VQiid4wI07yJ'],5,1,False,0.304,0.302,2,-14.122,1,0.0318,0.526,0.93,0.102,0.434,97.684,164907,4.0,2012,2012-08-24
7ewnBfzGy5YQgmE26YP86z,Best of You - Reggae Mix,"Vintage Café: Lounge and Jazz Blends (Special Selection), Vol. 14",0F9g4bqaPsrjxtXYgGAqKB,['Dual Sessions'],['62G1LvBKkkl7sLHqrGbAcp'],5,1,False,0.6579999999999999,0.4429999999999999,1,-8.995,0,0.0365,0.0752,0.000304,0.111,0.382,183.988,272017,4.0,2019,2019-02-22
2975eOXzPqpHb3FtryzRMZ,I'm Not Introducing You,Raw,0Lw8kaquvurphtc65jD8i0,['Hopsin'],['7EWU4FhUJM1sZQgQKdENeT'],5,1,True,0.7290000000000001,0.901,11,-6.909,0,0.0845,0.166,0.0,0.307,0.541,139.977,317581,4.0,2010,2010-11-19
5DXHoBhdlEA7yfjZHePUBF,I Danced With Kate Moss,Midnight,30iAV0MsvHRpGQHwaFNlis,['Baskervilles'],['1olT7dZsazMyAF8xAMTeBP'],2,1,False,0.657,0.831,4,-5.561,0,0.0461,0.086,3.86e-05,0.214,0.8540000000000001,142.02100000000004,132080,4.0,2005,2005-01-01
32SmZWWw4E2ph0smHBPCkW,Personal Jesus,"Alfa Matrix Re:Covered, Vol. 2 - a Tribute to Depeche Mode",0dC7SHDFkbJ5vepqPSsqbb,['Haushetaere'],['7Ceyf9O0oA6BhLc5Z6YtxA'],8,2,False,0.537,0.879,6,-7.451,0,0.0376,0.00576,0.00128,0.159,0.27,129.972,200613,4.0,2011,2011-06-03
6xDnle0BfJWGYAIPzPbxVZ,"Songs of the Sea, Op. 91: II. Outward bound: Andante espressivo",Stanford: Songs of the Fleet / the Revenge - A Ballad of the Fleet / Songs of the Sea,1JJLxVP3QkQ8kVbgLpx5L6,"['Charles Villiers Stanford', 'Gerald Finley', 'BBC National Chorus of Wales', 'BBC National Orchestra Of Wales', 'Richard Hickox']","['1g5nZfwrmjGs2wLKi3XHk2', '5T0TCveUmDlfkGhPIXFhrQ', '3v9XDPmJofOpyXUaBODf2h', '1fhEh9FpKs42GFeqerlBUf', '27sxIn9cqlHftnewCLqEFd']",13,1,False,0.1159999999999999,0.0175,8,-34.449,1,0.0428,0.974,0.000244,0.0824,0.0593,93.514,194947,5.0,2006,2006-01-01
6oOAza5RrxQ8DjtEEtWxKz,Broken Monkey,Tiempo de Lujo,0OyF4nsGPTkRerCRT0qRLA,['The Young Fresh Fellows'],['6IfaumPVXMZ8iDue5QhuCY'],12,1,False,0.52,0.638,2,-8.347999999999999,1,0.0286,0.179,0.0698,0.207,0.402,124.237,205387,4.0,2012,2012-08-21
417RyXGWWqmZwUjLkQnxbH,Mond und Schein,Mein Beethoven (with Rainer Böhm & Patrice Héral),7GwtH4kpmMeUGSJPkSrABL,"['Dieter Ilg', 'Rainer Böhm', 'Patrice Heral']","['5ks3qesW1zoChYAlVI3U1U', '1BR0aqoHeE8tKmeXPCxx9C', '3gSwRrdppBFWGY6NzLDmd1']",13,1,False,0.311,0.0723,1,-22.754,0,0.0326,0.927,0.8220000000000001,0.133,0.0702,179.36700000000005,303497,3.0,2015,2015-01-30
4sSMzHUeOT8bLECYIbl5LK,Learning to Live Again,DANIEL SAINT BLACK,7seGa6z4UG1RQ5nZtL02oC,['DANIEL SAINT BLACK'],['6BcKS2QML7xQKdB61anBsL'],3,1,False,0.611,0.508,2,-11.399,1,0.0277,0.233,0.000186,0.0699,0.325,96.029,167500,4.0,2020,2020-04-09
7HO3qz1hET063vjI00Xp1g,Stay for a Couple More,I Wanna Go With You,7mYLWJ9DcuAp1GiaX9SklO,['Wide Mouth Mason'],['6CcCAJi97tqh5OFAwy1THH'],10,1,False,0.635,0.742,1,-9.493,1,0.0434,0.071,0.00748,0.168,0.324,79.009,202472,4.0,2019,2019-11-27
2FKt8PiS0bG0TcakoR2hWo,Bloodline,The Gold Album: 18th Dynasty,5C6Le181K769lhC5GRZrE5,['Tyga'],['5LHRHt1k9lMyONurDHEdrp'],12,1,True,0.3939999999999999,0.775,0,-6.604,1,0.75,0.5920000000000001,0.0,0.104,0.1889999999999999,80.10300000000002,262574,4.0,2015,2015-06-30
6utDyow5cvAKbo4ZXv6w7h,Ain't No Rhymin' Fa Free,From My Hood 2 U,3nj77xle3ui73UIKludxqF,['Daddy-O'],['2JY5jZj2dinM7TlE1r6wMc'],10,1,False,0.677,0.565,2,-9.497,1,0.426,0.391,0.0,0.344,0.4320000000000001,94.534,151547,4.0,2019,2019-08-16
1oCn8oLdNRd9EOLSeWrcBw,Love Of My Life,Hustler's P.O.M.E. (Product Of My Environment),0upS4TvIr09lyYVoq9pU35,['Jim Jones'],['6AMa1VFQ7qCi61tCRtVWXe'],11,1,True,0.56,0.8079999999999999,5,-8.744,0,0.377,0.012,0.0,0.0812,0.616,112.032,207320,5.0,2006,2006-11-07
1EINTqZn8dvIL6PPcsJkZ2,It Won't Work,Still Called the Blues,534vBFTO2jvILydupZls7q,['Quintus McCormick'],['3RAyKONncIGiCI6U2wLArS'],4,1,False,0.637,0.542,9,-8.193,1,0.0501,0.502,0.000181,0.131,0.561,133.134,241760,4.0,2012,2012-04-24
2PrrW73jzSRhTvSBA6GBeO,Oleinu,Shabbat Synagogue Companion,2DNBeeY22sU45EO6IXS2uR,['Zalman Goldstein & Chaim Fogelman'],['5jGu72qLDoTQ5HsOLVcUCj'],9,1,False,0.546,0.315,4,-8.305,1,0.0341,0.911,0.0,0.159,0.625,72.685,126480,4.0,2002,2002-08-15
1CMWAMLmxX3OwYGzVeyZ8Z,Sa bawat sandali,Hiram Divine Collection (Vicor 40th Anniversary Collection),3vVvsy1eW6Iwe51HO5p03k,['Zsa Zsa Padilla'],['5E5sr7RkHU6tdxk5G8zF4A'],15,2,False,0.218,0.461,2,-10.738,1,0.0344,0.177,0.00188,0.248,0.2269999999999999,143.53799999999995,276787,4.0,2008,2008-05-20
08iWT5hEvp5beBdKhH0OeJ,Sweetest Gift,The Best of the Seldom Scene,2rW70m66GvTUmGwTHnguUq,['The Seldom Scene'],['2oxmEjNo7UXIiZi7X7ovGq'],13,1,False,0.416,0.185,7,-15.414,1,0.0305,0.957,0.226,0.187,0.579,141.911,157467,4.0,1998,1998-06-15
5RnLBVCc3HYzIK3fzlUcxk,Death of Esfandyar,Iran,4NpYnYbMqEpBKvaBSG2USH,"['Homayoun Shajarian', 'Sohrab Pournazeri']","['5Uj3HYkiz1cn32IPHMqhOy', '0lK2zNl4j8PI4vse9NgsY1']",10,1,False,0.431,0.395,9,-7.165,0,0.0434,0.882,1.02e-05,0.326,0.252,136.001,191054,3.0,2018,2018-09-12
5UGVfP2F6Hvln3bUj8WFNp,Two Hours Here,3hree - Original Broadway Cast,3jsVMNUaehPloGOLZgpXPI,['Soundtrack/Cast Album'],['56E5XajgEQr7pQNK4C10RF'],3,1,False,0.326,0.217,10,-12.421,1,0.042,0.897,0.0,0.0999,0.308,87.46600000000002,214333,4.0,2001,2001-03-13
76gI3SLJjKQkeOhCI7TLdH,The Volga Burlack's Song,Red Army Choir: Russian Favourites,263XNwwMzYp6FPBCiAcFl8,"['Alexander Alexandrov', 'The Red Army Choir', 'The Red Army Band', 'Victor Fedorov']","['7LVZny5dO4e013qR9ObfBu', '4yNluGAiPbYXLwlA9KspbG', '1rr3kjO4asVoWGusjRVwie', '3l90b36EvkSS5kkLmlgjkT']",14,1,False,0.123,0.0907,4,-23.073,0,0.0375,0.966,0.915,0.159,0.0756,77.632,330173,4.0,1996,1996-02-16
2pJ9EahVeykzOOgK0AjbdO,Someone For Everyone,It's That Girl Again,1Vb7k9t8uVXqmVU8xK823i,['Basia'],['4mITrNyXdPhy8phBHPgAHk'],2,1,False,0.735,0.642,7,-7.895,1,0.0315,0.266,0.000518,0.146,0.732,92.462,253467,5.0,2009,2009-03-24
0f7tluw7e76KdjC04QhcWR,Electric Spider,Kudos to You!,0do0ZnpIhFwWBTrUAywsTB,['The Presidents Of The United States Of America'],['1lZvg4fNAqHoj6I9N8naBM'],8,1,False,0.499,0.747,11,-5.476,1,0.0558,0.0187,9.64e-05,0.0932,0.685,123.347,157587,4.0,2014,2014-02-18
0FJoXXF99m832CbVbxnofJ,As It Was Written [Interlude],The 2nd Coming,1F4GxgvjcwyDGDw4Fp1yvP,['Canibus Presents: Almighty'],['73NHjWsWrNFVBci6tx8YnP'],11,1,True,0.625,0.7959999999999999,8,-5.029,1,0.037,0.00208,0.0109,0.109,0.208,87.713,89200,4.0,2013,2013-08-27
5vkhQ8H1nzP0cPoKuAlNWr,Me Voy de Casa,Mecano,7K1Hg5vLSW39vWYquAXmMm,['Mecano'],['5BMgsAFg8rZQc3tqs5BB8G'],9,1,False,0.594,0.906,6,-6.261,1,0.238,0.363,0.0,0.0691,0.736,191.653,136133,4.0,1982,1982
5UZiP4Tu7VlnoF8zDP8mWo,Colored Stones: Houston,Five,6QUj9odmojdFo9Whv0BNmX,"['Chris Trakas', 'Jennifer Peterson']","['5dN4R923JnvWvqlJ43RF4y', '3bj02LbeFJBsyt8C0uH3yK']",11,1,False,0.431,0.1009999999999999,11,-17.075,1,0.0681,0.991,0.0509,0.0984,0.0373,120.166,103493,4.0,2002,2002-01-01
7pgjD5Lz6rWwP97pijsWl9,The Start of Your Ending (41st Side),The Infamous - 25th Anniversary Expanded Edition,4SVTdeKqXEcmURWj9KCWR4,['Mobb Deep'],['6O2zJ0tId7g07yzHtX0yap'],1,1,True,0.682,0.565,10,-6.604,0,0.273,0.0401,0.0,0.0967,0.271,86.82,264333,4.0,2020,2020-04-24
7aHluiddcgODmeZ2rW6dju,Again & Again,Gift (Explicit Version),6vPDxNI1I3FFSMmc7MLoDT,['Taproot'],['319rafipfKvd4cqaOwWIvA'],2,1,True,0.304,0.847,7,-5.045,1,0.0967,5.81e-05,0.2689999999999999,0.0626,0.309,95.993,238213,4.0,2000,2000-06-16
0JbnuxPkxUBlKBut1F5ZnB,The New Soma,Peaceblaster,2eIqV43evvjAAgzpnXlUix,['STS9'],['1eZ4td9oadjw7GkW0LzxNK'],12,1,False,0.513,0.868,9,-8.499,1,0.0422,0.0042,0.261,0.0797,0.0403,106.0,211387,4.0,2008,2008-07-08
